user,user_location,text,favorite_count,retweet_count
Clara Jeffery,"ÜT: 37.770364,-122.410351","Dollar General is a horrific company but on this one thing, it’s doing good.

I think government(s) should also provide an incentive.  https://t.co/UydRET5y2C",0,1
Dr. Colleen Rossier,,"RT @thehill: Incoming Biden chief of staff on COVID vaccine rollout: ""We're inheriting a huge mess"" https://t.co/uvlfqEH1Th https://t.co/vQ…",0,85
sww1235,Denver CO,"RT @JoeBiden: To get as many people vaccinated as quickly as possible, we need more clinics across the nation. That’s why my administration…",0,5856
torrnk,,"Hey nurses, stop fucking sharing your Covid vaccine pictures online, you look like a braggy asshole. Sincerely the general public.",0,0
ProudWhiteBabyBoomer,,RT @bossjr450: 29 dead people from the covid vaccine is not normal. How could people die from the one thing touted as our saviour?,0,4
Dr V N Jha,"Bengaluru, India","Single-dose #vaccine may be a misnomer.
The developer does not know how long the immunity will last. May be 2-3 months. Who will save the people during many months of the raging #Covid19?
It is always better to have a booster dose.

 https://t.co/Ths1bhAnxl via @statnews",0,0
Ly Tran Ha,"Hanoi, Vietnam",RT @IOHK_Charles: As I mentioned in some of my prior videos on Covid https://t.co/eYLKsU8PNR it's here forever. My prediction is that there…,0,46
Almost 40... So NO and Hell Nah,"Dallas, Texas",RT @NYDailyNews: The Trump administration is leaving a “huge mess” in terms of vaccine distribution for President-elect Joe Biden to clean…,0,16
Yogesh Pawar,Mumbai,"RT @one_by_two: Does anyone know where I can buy a designer 'banian' (vest)? 

I want to be ready for a good pic when I get the covid vacci…",0,79
Wear A Mask 😷 Protect America 🇺🇲,"Pittsburgh, PA","RT @thehill: Incoming Biden chief of staff on COVID vaccine rollout: ""We're inheriting a huge mess"" https://t.co/uvlfqEH1Th https://t.co/vQ…",0,86
DSV,,"RT @Ethirajans: India enters V5 club, the world's exclusive Vaccine power club.

India produces more vaccines than any other World Countrie…",0,86
Sandy,Wisconsin,RT @DrEricDing: 2) In other potential joyful health news... a vaccine for multiple sclerosis is on the visible horizon someday. And from th…,0,263
Susan King,Los Angeles,"RT @thehill: Incoming Biden chief of staff on COVID vaccine rollout: ""We're inheriting a huge mess"" https://t.co/uvlfqEH1Th https://t.co/vQ…",0,86
shine antony,,"RT @njalva: 1. Have the PM &amp; key Ministers in Govt been vaccinated against Covid? 

2.  If YES: When? Which vaccine were they given?

3. If…",0,331
Michelle Casey,,"RT @AmherstCollege: Congratulations to Dr. @DavidAKesslerMD '73, who has been appointed by @Transition46 to lead the federal program accele…",0,27
Elaine Barber,"Atlanta, GA",#PresidentElectJoeBiden #CDC #pick confident there's enough #CovidVaccine to meet target https://t.co/cmhJs8SskF,0,0
𝒱𝒾𝓀𝒶𝓈 𝒥𝑜𝓈𝒽𝒾,🧡🤍💚,"""The first destinations would be in India’s immediate neighbourhood, like Nepal, Bhutan, Bangladesh, Myanmar, Sri Lanka, Afghanistan, Maldives and Mauritius...""

@ARanganathan72 is this a good start...?
#CovidVaccine 

https://t.co/pagP2mmxrF",0,0
ً,saz he / him 18 entp,"RT @ihsoka: He took covid vaccine a week ago....... He is from Kukuroo Mountain and a very real person....
God!!! 
,😱😱🥺🥺 https://t.co/4mhjn…",0,19
A/Prof Holly Seale,"Kensington, Sydney","RT @ConversationEDU: We need to address COVID vaccine hesitancy among health workers writes @UNSW's @hollyseale.

Achieving high COVID-19 v…",0,1
George Eberhart,"Georgia, United States",This Is the Best News Yet for Moderna's COVID Vaccine https://t.co/Er9xmobYRh,0,0
ajaz.hassan,mumbai,"RT @timesofindia: Finally, a single-dose Covid vaccine is within sight

https://t.co/8njjQksP0y https://t.co/PSZBJArpRJ",0,3
2️⃣ Solid,Yahawahdah,"RT @CNBCnow: BREAKING: Biden to deploy FEMA, National Guard to set up Covid vaccine clinics across the U.S. https://t.co/I2mjs974Oo",0,6214
Brian Joseph Ranum,"Portland, Oregon, USA","RT @business: More than 42.2 million doses in 51 countries have been administered, according to data collected by Bloomberg. 

We’re tracki…",0,30
RIP @ashyprophet,ashyprophet@gmail.com,"RT @mystikalgod666: He took covid vaccine a week ago....... he is from UK and a very real person....
God!!! 
,😱😱🥺🥺 https://t.co/gT6dq6jLxD",0,679
David Lindemann,,"RT @thehill: Incoming Biden chief of staff on COVID vaccine rollout: ""We're inheriting a huge mess"" https://t.co/uvlfqEH1Th https://t.co/vQ…",0,86
𝙺𝚊𝚒𝚜𝚎𝚛-𝚒 𝚁𝚞𝚖,حيث يعيش المسلمون,"RT @MuslimM01062280: An ultra orthodox rabbi claims covid vaccine can make you gay.

Defo not getting it now 😅

https://t.co/k5xloOHr14",0,0
New York Daily News,New York City  /  fb.com/nydailynews,RT @NYDailyNews: The Trump administration is leaving a “huge mess” in terms of vaccine distribution for President-elect Joe Biden to clean…,0,17
Deepak,,"RT @Ethirajans: India enters V5 club, the world's exclusive Vaccine power club.

India produces more vaccines than any other World Countrie…",0,86
Jay Dialectical | ACAB,"Portland, OR 🌹","RT @VICE: Medical professionals, unfortunately, are as prone to hesitancy and misinformation as the rest of us. https://t.co/UXHPTjCEQW",0,12
Carly,Washington,"RT @BillTufts: Nearly two dozen nursing home residents in Norway die within days of getting COVID vaccine 

https://t.co/smzzT79X7u",0,32
Christine Bogdan,,"RT @thehill: Incoming Biden chief of staff on COVID vaccine rollout: ""We're inheriting a huge mess"" https://t.co/uvlfqEH1Th https://t.co/vQ…",0,86
Casey Campbell,"Idaho, USA","RT @thehill: Incoming Biden chief of staff on COVID vaccine rollout: ""We're inheriting a huge mess"" https://t.co/uvlfqEH1Th https://t.co/vQ…",0,86
Goutam,,RT @Tarunvijay: India to ship vaccines to neighbours in few weeks  https://t.co/iflfN0BeQz,0,7
Mayab,,RT @Cl1Richard: Please take a few minutes to read and RT This is a scathing article that condemns Trudeau’s lack of action on acquiring vac…,0,23
Soumen Patra,Nandigram,"RT @NEEPCOlimited: First batch of Covid vaccine storage units sent to different Health Centres in Meghalaya under NEEPCO CSR-S Scheme.
#Lar…",0,1
ken brookman,,"RT @JujuliaGrace: Just poured myself a strong cup of coffee and sat down at my desk.

This government needs to be held to account at every…",0,1052
चन्दन कुमार पाण्डेय,,India's Covid vaccine key to healthy and disease-free world: PM Modi tells Mahinda Rajapaksa  https://t.co/g4onLapZ7T,0,0
Jeel Patel 🕌🔨,"Rajkot, Gujarat","@BefittingFacts @srinivasiyc @RahulGandhi @priyankagandhi @INCIndia @Allavaru It is clearly written that doctor said he died due to heart attack which would be confirmed in postmortem.
Covid vaccine obviously don't save from heart related disease..",0,0
IfBillWasInGovt,,This covid vaccine plan is horrible. I work in the healthcare field and what the govt is doing is horrendous. Maybe that’s why the govt is run so bad. Can’t even figure out how to distribute 1 thing? How can they run a country? #SundayThoughts,0,0
TruthSeekerSarah 🇦🇺,Australia,"RT @goodfoodgal: Govt: You’re elderly therefore vulnerable to COVID so you are first in line for the vaccine...

Report: Vaccine kills 29 e…",0,29
James Russell Carroll,,"RT @thehill: Incoming Biden chief of staff on COVID vaccine rollout: ""We're inheriting a huge mess"" https://t.co/uvlfqEH1Th https://t.co/vQ…",0,86
the sundress gf,Texas ,why tf is the government gate keeping the Covid vaccine?,0,0
ᵏʳᶦˢᵗᶦⁿᵃ ʷᶦᵗʰ ᵃ ᶜʰ,she/her • 22,@franksrirachaa fuckin covid vaccine suppository holy fuck,1,0
Diana MH,UK,RT @DrEricDing: BREAKING—UK🇬🇧 Cabinet minister Dominic Raab has refused to guarantee that all people who have received first dose of corona…,0,1785
Ian McFallen,,RT @DrEricDing: BREAKING—UK🇬🇧 Cabinet minister Dominic Raab has refused to guarantee that all people who have received first dose of corona…,0,1785
Harrison Miller,Nashvile || Cookeville ,RT @harrison_barron: last night i overheard a girl holding 3 different puff bars say that she won’t get the covid vaccine bc she doesn’t kn…,0,1
Carrie kulesh,,"RT @WhatIsL03139271: My friend, an NHS nurse got the COVID vaccine, 5 days later she has COVID.

#COVID19 #vaccination",0,586
Kenny,The Bermuda Triangle of Upstate New York,"@D_llack @SnackMerritt ""Why do you think the COVID vaccine will help the Dems?""

- Your grandparents, probably",1,0
Pathak108,Hindustan ,This is Bengal news paper and how they are creating mistrust abt Covid vaccine in Bengal @SuPriyoBabul @rishibagree @KailashOnline @DilipGhoshBJP https://t.co/hEpsH9yjeV,1,0
Local 24 News,"Memphis, TN",It's been one month since the first COVID vaccine was administered in Shelby County. How is the distribution going? https://t.co/6e6ECmS9th,0,0
Arvind RK 😷,Chennai,"RT @Ethirajans: India enters V5 club, the world's exclusive Vaccine power club.

India produces more vaccines than any other World Countrie…",0,86
zakia tate,,"RT @AmherstCollege: Congratulations to Dr. @DavidAKesslerMD '73, who has been appointed by @Transition46 to lead the federal program accele…",0,27
Trinity✨,She/Her,"RT @mystikalgod666: He took covid vaccine a week ago....... he is from UK and a very real person....
God!!! 
,😱😱🥺🥺 https://t.co/gT6dq6jLxD",0,679
Tim,,"RT @AmherstCollege: Congratulations to Dr. @DavidAKesslerMD '73, who has been appointed by @Transition46 to lead the federal program accele…",0,27
Suzy Q,,"RT @AmherstCollege: Congratulations to Dr. @DavidAKesslerMD '73, who has been appointed by @Transition46 to lead the federal program accele…",0,27
♓,🇲🇽🇺🇸,"RT @JoeBiden: To get as many people vaccinated as quickly as possible, we need more clinics across the nation. That’s why my administration…",0,5856
Michelle Hamilton,,"@SmallOne1308 @DoreenA62263506 @ollybishop I work in the NHS and we are aggressively being encouraged to take the vaccine. Most of the staff that have had the vaccine have been off work sick. After being violently sick twice after having the flu jab, I’m refusing to have the Covid vaccine.",0,0
NotAKaren,"Helena, MT","@SkolSithLord You aren’t being forced but if you want to travel you’re probably going to need it.  We had to get the yellow fever vaccine for Tanzania.   Who cares, it’s a piece of paper and I’m proud to carry mine (just got my second Covid vaccine last week).",0,0
Gayle M. Montgomery,N 34°6' 0'' / W 118°12' 0'',"RT @NYTScience: A 56-year-old doctor developed a rare blood disorder a few days after a shot of Pfizer's Covid vaccine, and died 2 weeks la…",0,9
ABT,"Oklahoma, USA","RT @thehill: Incoming Biden chief of staff on COVID vaccine rollout: ""We're inheriting a huge mess"" https://t.co/uvlfqEH1Th https://t.co/vQ…",0,86
Lalima Singh,,"RT @Antique_piece_: Put the Covid vaccine in ""class teacher's ass"" and every class topper will get vaccinated..😅😂",0,8
always his gibey,EFF OFF LAND,RT @UppityBum: Norway urgently changes Covid vaccine guidance after 23 die in days following Pfizer jab https://t.co/v6W92buGtX,0,2
linds,she/her 🐤 20 🐣 black ,"RT @mystikalgod666: He took covid vaccine a week ago....... he is from UK and a very real person....
God!!! 
,😱😱🥺🥺 https://t.co/gT6dq6jLxD",0,679
P. C,,RT @Tarunvijay: India to ship vaccines to neighbours in few weeks  https://t.co/iflfN0BeQz,0,7
J. A. B. Z.,"California, Third Rock",RT @DrEricDing: BREAKING—UK🇬🇧 Cabinet minister Dominic Raab has refused to guarantee that all people who have received first dose of corona…,0,1785
Ariel,,"J&amp;J COVID vaccine uses inactived adenovirus, and not mRNA; as well as requiring more standard temperatures (refrigerator-level instead of freezing). https://t.co/aUCtm2OXqV",0,0
Sh_demcast,Earth,"RT @AmherstCollege: Congratulations to Dr. @DavidAKesslerMD '73, who has been appointed by @Transition46 to lead the federal program accele…",0,27
Andrienne Hubbard,"Douglasville, GA",RT @DrEricDing: 2) In other potential joyful health news... a vaccine for multiple sclerosis is on the visible horizon someday. And from th…,0,263
JENNY,CO,The second dose of the covid vaccine really messed me up 😭😭,0,0
Fran Caron,"Milwaukee, WI","RT @thehill: Incoming Biden chief of staff on COVID vaccine rollout: ""We're inheriting a huge mess"" https://t.co/uvlfqEH1Th https://t.co/vQ…",0,86
❤️🖤אַנטיִפאָ,DM[V],if you've ever gotten a mouthful of water for the express purpose of spraying it out like you're a dolphin in a public swimming pool don't worry about what's in the covid vaccine,0,0
Matt Badgley,"Illinois, USA",RT @EWoodhouse7: Sounds like the Gov of Illinois has decided that prisoners who have committed crimes should be prioritized for the COVID v…,0,8
Chairman Pooh,Toytown,Norway urgently changes Covid vaccine guidance after 23 die in days following Pfizer jab https://t.co/v6W92buGtX,4,2
Aanel Victoria,U.S.,RT @DrEricDing: BREAKING—UK🇬🇧 Cabinet minister Dominic Raab has refused to guarantee that all people who have received first dose of corona…,0,1785
sil,18 + she/her + black,"RT @mystikalgod666: He took covid vaccine a week ago....... he is from UK and a very real person....
God!!! 
,😱😱🥺🥺 https://t.co/gT6dq6jLxD",0,679
नीलिमा त्रिपाठी 🇮🇳,INDIA (Mumbai),"RT @_Namrataa: A Punjabi journalist I had never heard of before, tweeted that India should help Pakistan with covid vaccine and almost ever…",0,2
screwtheeast,,@calgaryherald @healthing_ca Why don’t you write about Trudeau and his mishandling of the COVID vaccine or Keystone XL? Shine a light on our problems or better yet introduce potential solutions. Stop being a tabloid and do your jobs.,0,0
GiEn Nalla,,RT @DrEricDing: 2) In other potential joyful health news... a vaccine for multiple sclerosis is on the visible horizon someday. And from th…,0,263
Anish Shaw,Pale Blue Dot🌏,RT @_evelynrae: 23 elderly Norwegians died within days of receiving the covid vaccine. Steinar Madsen - Medical Director said “It is quite…,0,96
Saira (سائرہ),"Dakota/Ojibwe land/St Paul, MN","RT @NaomiKritzer: Oh hey!

There are actually a number of additional sites, they just make it very difficult to find them. Check out this p…",0,2
